Id,SalePrice
1461,125458.77031426808
1462,164727.9894090066
1463,183659.50669605445
1464,188764.07037222912
1465,193505.21099900987
1466,179785.8334306603
1467,174866.8715644709
1468,168220.96030795132
1469,186615.75184072094
1470,124853.58563414046
1471,197643.87018707988
1472,96241.78386734726
1473,100056.27592132753
1474,150752.8790799863
1475,114963.66677160314
1476,377184.006759642
1477,250025.64366054928
1478,288445.1296620748
1479,290081.426791136
1480,511346.809515522
1481,319283.8301091135
1482,204278.20896646174
1483,180490.45971569474
1484,167741.61379757695
1485,178641.3313709561
1486,193319.78902922623
1487,317424.5070996994
1488,227664.52166118185
1489,196416.6632525858
1490,230204.02405414838
1491,192731.21987064436
1492,90723.06113915994
1493,164708.42628497395
1494,291306.4168550392
1495,289014.3632395406
1496,235652.8338766021
1497,183107.16113832704
1498,167468.92325231983
1499,156818.459021298
1500,159025.5435277631
1501,172918.74014715262
1502,156734.58107586374
1503,286098.4207614557
1504,234424.02146607733
1505,223261.54034614767
1506,183164.94069968193
1507,259804.61872635348
1508,195849.85392087052
1509,160669.9520872727
1510,145752.85892826223
1511,158573.35983780518
1512,174260.57948867846
1513,137327.83445549454
1514,156137.63284421616
1515,192469.538732095
1516,151235.0555019915
1517,157496.72992831122
1518,132190.65452510156
1519,219634.57616928514
1520,135930.29335184538
1521,139612.17807016897
1522,169073.48336016154
1523,112837.79595472754
1524,125742.54292899773
1525,123155.32627822796
1526,117075.26294612544
1527,108312.08320872227
1528,132652.96726968428
1529,151355.1912502068
1530,177149.1707579998
1531,118280.29707540848
1532,99696.5241066536
1533,147534.8493121491
1534,124256.52423947537
1535,154984.8833370134
1536,111403.71073580037
1537,70368.96108216021
1538,137335.86993908917
1539,194259.19336894577
1540,91650.03956351592
1541,140721.72603743887
1542,146072.17453058492
1543,185800.03125940243
1544,80742.03765553591
1545,109991.42799392316
1546,127730.04078176402
1547,133492.66848946325
1548,130449.0889462684
1549,115995.90956375675
1550,131930.32471924697
1551,113343.82112970788
1552,138974.41627746713
1553,145865.3733191968
1554,114282.61537132444
1555,165667.6539327943
1556,88480.50492157687
1557,108963.71200037155
1558,102362.90478790013
1559,80423.86224434014
1560,137671.72694351207
1561,139005.37573021563
1562,130960.39449257383
1563,120518.25115615704
1564,162596.16704875417
1565,151502.78067911998
1566,230943.4962964128
1567,79197.04862737715
1568,225318.56784143337
1569,146144.3769381285
1570,132072.87912796307
1571,123618.06204650165
1572,143392.56685563145
1573,223587.76005616365
1574,119570.30652045115
1575,217467.4137831885
1576,230160.04313571757
1577,185402.52060320668
1578,141743.28133754813
1579,142412.674453879
1580,188510.00937239107
1581,144215.72249817828
1582,126633.21020519394
1583,327235.1058775971
1584,229696.36301247776
1585,142692.53143503732
1586,77692.64653196388
1587,106365.09655922822
1588,147494.37505453566
1589,104874.99867504326
1590,135165.92057873122
1591,96539.40885646197
1592,125186.96996004482
1593,119999.30858329579
1594,124889.56105564717
1595,116814.13495338183
1596,229620.12118672955
1597,190951.18803833547
1598,198442.4123777687
1599,168112.1924155086
1600,169577.72461073965
1601,69493.4020434323
1602,113865.80975098629
1603,72484.84702944999
1604,278345.0804881843
1605,239471.4490239294
1606,165640.97526725847
1607,176009.09178348238
1608,207433.8372358868
1609,182444.13961492956
1610,158286.15154035416
1611,140959.22613275098
1612,179187.00767459223
1613,171843.8201827948
1614,115846.6178548313
1615,89581.61014751981
1616,77556.08581693015
1617,92413.96132314025
1618,129924.05218237989
1619,145582.58530622418
1620,171175.26748358115
1621,145017.71849374112
1622,142583.53089247594
1623,264486.9215698065
1624,211973.8715231803
1625,123123.45523199922
1626,168220.25115209218
1627,190623.79166096242
1628,271674.87629067764
1629,171873.99189995913
1630,372126.91640009225
1631,211762.7935254349
1632,240017.16088715734
1633,167392.5511857287
1634,186459.39022116666
1635,178390.14594158225
1636,160794.77786292625
1637,196618.82168958307
1638,183529.2609385246
1639,185912.08328593196
1640,242174.32937326634
1641,177770.84218131434
1642,232893.41443426552
1643,222903.9713232509
1644,226719.383088887
1645,205319.1695487578
1646,158883.24530187287
1647,157615.3923453382
1648,133381.9689173015
1649,137203.21086879933
1650,119039.09345079941
1651,120494.47648158352
1652,96627.48146306904
1653,97969.69717618072
1654,148640.1669897348
1655,140982.1098877145
1656,145996.2501740892
1657,149392.3845339753
1658,151059.79142467913
1659,123219.0524330736
1660,153281.39886734454
1661,463446.8693063033
1662,383802.8613771804
1663,382139.80918215384
1664,501959.7942607579
1665,301357.4832461942
1666,319362.27947238175
1667,379359.7624301985
1668,337941.32456679374
1669,290828.0683489494
1670,347832.42781178624
1671,272522.3299297844
1672,496388.4870931245
1673,289866.42860833515
1674,246442.50763712212
1675,198768.17949727472
1676,197026.55650942257
1677,215954.50481946924
1678,511462.03568779846
1679,402033.00515639834
1680,324565.7145882588
1681,245210.56787933985
1682,304613.29009026213
1683,187105.6987404422
1684,176807.70223118953
1685,174812.1295145053
1686,169570.73474663575
1687,164557.6661678206
1688,188453.91126964672
1689,191202.87624924254
1690,190635.73231347333
1691,179784.0920697736
1692,256160.0623720671
1693,167952.90795004342
1694,180251.52973307448
1695,163757.33742732622
1696,274804.9353236924
1697,166289.42611236835
1698,340906.81517366966
1699,326577.8860871919
1700,249297.41172603265
1701,265742.2311719589
1702,250428.61721623488
1703,246530.11628165864
1704,283075.87375863467
1705,239505.6215118253
1706,317077.43008411524
1707,214505.8802637421
1708,208641.50191253953
1709,256561.51970871026
1710,223213.53071585938
1711,261419.4008269
1712,261894.8902691093
1713,282662.5173800459
1714,219978.37552274507
1715,202192.09158106468
1716,175714.39404723287
1717,162480.0920835587
1718,129331.48483819263
1719,198679.43167772755
1720,242959.58814256202
1721,157865.04222954853
1722,119318.9786827496
1723,156213.17014318355
1724,213244.3694142369
1725,234333.04494516551
1726,188946.10566167635
1727,168235.80377862093
1728,175020.00932945756
1729,163767.35895767165
1730,151156.87876740395
1731,120082.95467257123
1732,132626.68898487388
1733,118764.79832398758
1734,123059.17330249216
1735,129308.23054267741
1736,116902.86294898846
1737,301598.4126027591
1738,228482.20840043816
1739,265736.02767559205
1740,217817.5660660123
1741,192241.07064663025
1742,171269.25849123558
1743,171722.16137936732
1744,293308.5314793547
1745,209224.5929912742
1746,191657.1455151043
1747,208941.0743711343
1748,222440.59739628623
1749,153429.8366155538
1750,132994.75649226902
1751,236405.36583895542
1752,120996.05408113307
1753,148557.06970733427
1754,187288.8868524791
1755,166601.02257249225
1756,128584.79032202686
1757,122897.60647281277
1758,147075.3082314788
1759,161782.08787809042
1760,170867.5452936474
1761,149721.91360119285
1762,173592.58642976556
1763,176509.6954855659
1764,115544.09668286011
1765,156000.14142510912
1766,183044.0079122931
1767,221033.24281649204
1768,142984.01180389783
1769,169639.3749760249
1770,146425.66635973248
1771,125926.08844734554
1772,137207.86609565633
1773,128304.97668964522
1774,139863.90745742904
1775,138377.21789791973
1776,124797.78513206882
1777,115943.61857752771
1778,138623.22021076258
1779,120327.23575478466
1780,170032.39895496226
1781,127372.62704076715
1782,89556.68831867013
1783,143742.45812276262
1784,104593.91399351729
1785,116477.67622101576
1786,136012.66016872975
1787,159224.82093021635
1788,64109.900073233934
1789,96116.79606247971
1790,80736.18012137388
1791,188252.69298991276
1792,158506.9100401371
1793,127754.29825268727
1794,147445.3443061737
1795,133899.91768514735
1796,120272.94352504087
1797,122875.33971548815
1798,121585.7314684003
1799,113540.4190130263
1800,127216.87156456604
1801,128584.04817200231
1802,135013.9098656477
1803,155316.89951045148
1804,144872.82890089162
1805,137645.4160195184
1806,118617.11077378693
1807,124841.03930006412
1808,124412.1154502232
1809,117244.76721409165
1810,135034.80633472707
1811,98074.63766288
1812,93948.0936464236
1813,118605.70460307936
1814,98265.79706315766
1815,59319.42728536789
1816,97528.52110615098
1817,110720.39042820872
1818,143928.7431138879
1819,124710.77060053083
1820,62759.34655559082
1821,112378.54836488937
1822,149832.4666856663
1823,48526.50165114912
1824,132869.3255714085
1825,135785.92362097482
1826,105214.01539842428
1827,105867.48013044067
1828,133825.10777074934
1829,115293.58347902137
1830,133654.93214545233
1831,138886.32984055972
1832,90121.331386711
1833,139889.63627210984
1834,117577.74745856092
1835,120568.08918425794
1836,126428.47747699729
1837,96984.49091694233
1838,126492.77588219426
1839,101598.92663996888
1840,150092.31034515137
1841,135069.66452240996
1842,85304.4903811613
1843,135692.2614887338
1844,133562.1275716934
1845,144871.18012771357
1846,156991.86468922338
1847,167280.2915675015
1848,56705.00481424727
1849,113635.90786380557
1850,121581.92932409499
1851,151999.15424108616
1852,124188.09719850893
1853,131825.679057575
1854,162365.19722402035
1855,144608.1741588863
1856,221662.7611975873
1857,156956.28739832537
1858,139119.05291224204
1859,118677.27760767734
1860,151280.4739513844
1861,118785.98859331013
1862,281345.30940977717
1863,274299.1587571866
1864,274491.0402252656
1865,332352.4072936402
1866,326773.15099293133
1867,230642.14770005114
1868,306241.111415818
1869,202195.1879918361
1870,217817.98602841632
1871,241480.92751415982
1872,178745.9337239564
1873,239887.21621962622
1874,145557.4677459791
1875,198849.35738452993
1876,195685.99296602714
1877,215573.86003677893
1878,203713.85723911587
1879,129428.4335562917
1880,136761.22172237982
1881,246839.58117391812
1882,246898.04223740156
1883,191809.11069820647
1884,207566.9186579327
1885,229348.04349036384
1886,294348.5089928782
1887,209860.18643010344
1888,277023.9840328629
1889,173542.70329240354
1890,122848.93261859874
1891,130147.12948761205
1892,106143.73924135024
1893,130171.30928925004
1894,124825.18387725911
1895,138654.59523453427
1896,127811.53766835787
1897,116061.80947269224
1898,112719.32836869296
1899,155122.64960683158
1900,138800.3992066467
1901,169884.27417469656
1902,145641.1411132585
1903,224829.60956447388
1904,135943.50401890304
1905,193805.37936298506
1906,149801.22513498663
1907,207083.87332248403
1908,114310.85614484912
1909,135929.94543093906
1910,123597.79093161091
1911,203094.72306653266
1912,300579.3684340135
1913,146378.55882798738
1914,60532.41221290438
1915,327241.4500235813
1916,64652.70496207117
1917,251649.8237302307
1918,140122.53221409928
1919,165844.71195321568
1920,160903.81583834393
1921,420826.4987859464
1922,317051.66907655343
1923,215773.15296101038
1924,233651.12766792285
1925,208501.89305535884
1926,379282.4501625088
1927,134669.43147962433
1928,161549.60033966755
1929,128282.19415742878
1930,127933.27659552473
1931,143985.07494773457
1932,144510.18250394677
1933,176889.53138989458
1934,179498.8741942276
1935,173500.24611695556
1936,183891.01660772928
1937,180908.7050842001
1938,175642.6389318898
1939,242722.4736932303
1940,189571.09809331511
1941,167409.111985122
1942,179823.68565517213
1943,204440.72748965546
1944,348404.33985429484
1945,373014.96272128396
