Id,SalePrice
1461,125464.76702243113
1462,152221.8246123563
1463,181674.58906728978
1464,185982.507269099
1465,193677.95437597958
1466,184123.09595492747
1467,168735.89970136166
1468,177339.29394629132
1469,182268.1140681396
1470,129041.02111308188
1471,201461.65291900132
1472,101433.66920185505
1473,106665.23895957677
1474,153900.05568770142
1475,124871.84190658087
1476,342862.2562631729
1477,249763.99240968624
1478,303251.50677412964
1479,302613.4469280846
1480,392305.9367629139
1481,302446.0069222054
1482,208258.76768429932
1483,187895.84629476327
1484,174592.7083570775
1485,181432.280555067
1486,198235.85593890626
1487,298498.40273455327
1488,238740.9124347869
1489,198420.23560980812
1490,215934.4073081552
1491,198455.48705739836
1492,105607.81291860409
1493,178279.35784867732
1494,289839.27313940646
1495,282275.1575449048
1496,227438.95675016387
1497,184937.83298653716
1498,161812.05505734438
1499,161067.61117351422
1500,162132.01671533432
1501,169567.54853033912
1502,165746.35194804828
1503,260607.52313086073
1504,219844.86604295883
1505,217604.52464913164
1506,183391.94011664295
1507,236847.422894348
1508,192023.31871417174
1509,158082.4775625281
1510,149032.15372813575
1511,148815.59960846094
1512,174105.51711939002
1513,149756.17884578664
1514,154472.91110101857
1515,183558.73411707624
1516,152167.85884728597
1517,149614.4077812774
1518,143308.02073545396
1519,221755.10508020592
1520,138432.27361070237
1521,141233.296024366
1522,161322.07547043695
1523,120167.15071843508
1524,120681.68477582723
1525,126097.03195702471
1526,127067.47984751876
1527,111871.12853905112
1528,125183.30251974534
1529,141836.71702260006
1530,165165.89935143155
1531,135157.55961620144
1532,104287.87671439906
1533,141975.50530321282
1534,118556.93018191589
1535,150223.61850157648
1536,122882.78981236
1537,99926.93275391762
1538,145935.0791011013
1539,180368.43679996033
1540,127996.20209601964
1541,137857.79968562853
1542,138488.60019607554
1543,176019.6021559507
1544,89629.98445155188
1545,106692.97316378109
1546,122798.0939947432
1547,134229.3014868845
1548,123883.81988048437
1549,113582.69481275592
1550,140020.96647585693
1551,122113.99255380736
1552,143707.7748196444
1553,135403.19634283087
1554,114960.9409350951
1555,168380.49671772725
1556,101525.6117481456
1557,117389.06208869105
1558,103960.21551406157
1559,114304.40670346812
1560,141148.76457129425
1561,146460.92429038507
1562,127416.08130459754
1563,123594.77115498116
1564,159120.06894355218
1565,153871.6971312603
1566,202257.20322829674
1567,95145.11743891118
1568,213587.41643511827
1569,155689.09269889496
1570,138361.56595458902
1571,126339.39378490801
1572,142589.47119056305
1573,227891.76979623386
1574,134585.57462220776
1575,204513.6074019945
1576,224422.1160635771
1577,194198.7580908307
1578,148905.07998271944
1579,145665.2111960452
1580,192081.99140777416
1581,137502.43361301668
1582,127753.02555236187
1583,311380.7243259138
1584,232870.9540429929
1585,146536.75010302977
1586,91955.31448504442
1587,112241.90909629516
1588,142400.58470356543
1589,112147.19934455885
1590,132556.52415617113
1591,103343.03890269292
1592,130850.07879013961
1593,119377.36056970483
1594,127749.87836138642
1595,127261.14711411197
1596,198886.8488866185
1597,171595.9136338813
1598,182672.30141171016
1599,165208.35392288168
1600,179312.14538585485
1601,86503.82300130274
1602,114817.93343972685
1603,102593.22934394
1604,261971.416686936
1605,240168.0559584737
1606,163729.21257399968
1607,164056.76950509663
1608,212073.85974741372
1609,191989.33333197786
1610,162685.0268845897
1611,148800.7460230111
1612,190390.30702907962
1613,179507.23187029027
1614,121013.2816177571
1615,95130.0885659982
1616,90750.33449721869
1617,100343.84279975836
1618,122758.56312012009
1619,136740.8452266121
1620,178094.07732588513
1621,141550.8696645202
1622,143434.90545975245
1623,254536.7475782444
1624,216336.6607048185
1625,125905.94402647432
1626,167144.56863119404
1627,186125.33630859802
1628,263531.0147600231
1629,174165.9614024254
1630,291145.0388875642
1631,193727.98774592282
1632,227291.07391662998
1633,172966.18484554905
1634,186970.63726371736
1635,182449.59682598562
1636,170588.03135606894
1637,188116.80958582164
1638,197561.99751987332
1639,185835.1157693202
1640,232198.3205804607
1641,176695.71282396614
1642,216511.56365604952
1643,217914.90945826084
1644,217814.35344554615
1645,187548.41693274613
1646,156488.56401769142
1647,162877.40230477328
1648,142040.75764518714
1649,137204.8461325988
1650,124184.11957054229
1651,124025.21449326159
1652,100757.84898737862
1653,101134.47974431804
1654,154612.1031806027
1655,146892.57340828993
1656,151398.5740070231
1657,153959.38466820394
1658,155614.38168317103
1659,128391.41217751244
1660,151311.88466186225
1661,388030.46062903677
1662,322568.45828637306
1663,359012.84942013177
1664,386567.5704909393
1665,306290.8375257398
1666,314983.2115285457
1667,323744.7734079531
1668,321806.8247366105
1669,281308.3777064082
1670,326102.00789319706
1671,263913.6894642848
1672,375810.3176686489
